2021-07-09 15:49:33 root         INFO     Starting sales producer
2021-07-09 15:49:34 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1625863773744} to topic salesitems partition 0 offset 9
2023-06-26 21:18:42 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807122594} to topic salesitems partition 0 offset 1529
2023-06-26 21:18:48 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807127819} to topic salesitems partition 0 offset 1539
2023-06-26 21:18:53 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807133030} to topic salesitems partition 0 offset 1549
2023-06-26 21:18:58 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807138241} to topic salesitems partition 0 offset 1559
2023-06-26 21:19:03 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807143453} to topic salesitems partition 0 offset 1569
2023-06-26 21:19:08 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807148662} to topic salesitems partition 0 offset 1579
2023-06-26 21:19:14 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807153873} to topic salesitems partition 0 offset 1589
2023-06-26 21:19:19 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807159087} to topic salesitems partition 0 offset 1599
2023-06-26 21:19:24 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807164304} to topic salesitems partition 0 offset 1609
2023-06-26 21:19:29 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807169515} to topic salesitems partition 0 offset 1619
2023-06-26 21:19:34 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807174730} to topic salesitems partition 0 offset 1629
2023-06-26 21:19:40 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687807179946} to topic salesitems partition 0 offset 1639
2023-06-26 21:19:45 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807185158} to topic salesitems partition 0 offset 1649
2023-06-26 21:19:50 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807190375} to topic salesitems partition 0 offset 1659
2023-06-26 21:19:55 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807195590} to topic salesitems partition 0 offset 1669
2023-06-26 21:20:01 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807200803} to topic salesitems partition 0 offset 1679
2023-06-26 21:20:06 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807206018} to topic salesitems partition 0 offset 1689
2023-06-26 21:20:11 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807211231} to topic salesitems partition 0 offset 1699
2023-06-26 21:20:16 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687807216438} to topic salesitems partition 0 offset 1709
2023-06-26 21:20:21 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807221654} to topic salesitems partition 0 offset 1719
2023-06-26 21:20:27 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807226864} to topic salesitems partition 0 offset 1729
2023-06-26 21:20:32 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687807232076} to topic salesitems partition 0 offset 1739
2023-06-26 21:20:37 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807237290} to topic salesitems partition 0 offset 1749
2023-06-26 21:20:42 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807242503} to topic salesitems partition 0 offset 1759
2023-06-26 21:20:47 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687807247715} to topic salesitems partition 0 offset 1769
2023-06-26 21:20:53 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807252928} to topic salesitems partition 0 offset 1779
2023-06-26 21:20:58 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807258136} to topic salesitems partition 0 offset 1789
2023-06-26 21:21:03 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807263348} to topic salesitems partition 0 offset 1799
2023-06-26 21:21:08 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807268558} to topic salesitems partition 0 offset 1809
2023-06-26 21:21:13 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687807273769} to topic salesitems partition 0 offset 1819
2023-06-26 21:21:19 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807278982} to topic salesitems partition 0 offset 1829
2023-06-26 21:21:24 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807284193} to topic salesitems partition 0 offset 1839
2023-06-26 21:21:29 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807289405} to topic salesitems partition 0 offset 1849
2023-06-26 21:21:34 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807294614} to topic salesitems partition 0 offset 1859
2023-06-26 21:21:40 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687807299827} to topic salesitems partition 0 offset 1869
2023-06-26 21:21:45 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807305041} to topic salesitems partition 0 offset 1879
2023-06-26 21:21:50 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687807310252} to topic salesitems partition 0 offset 1889
2023-06-26 21:21:55 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807315462} to topic salesitems partition 0 offset 1899
2023-06-26 21:22:00 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807320677} to topic salesitems partition 0 offset 1909
2023-06-26 21:22:06 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687807325888} to topic salesitems partition 0 offset 1919
2023-06-26 21:22:11 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807331099} to topic salesitems partition 0 offset 1929
2023-06-26 21:22:16 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807336310} to topic salesitems partition 0 offset 1939
2023-06-26 21:22:21 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807341522} to topic salesitems partition 0 offset 1949
2023-06-26 21:22:26 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807346731} to topic salesitems partition 0 offset 1959
2023-06-26 21:22:32 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807351945} to topic salesitems partition 0 offset 1969
2023-06-26 21:22:37 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807357158} to topic salesitems partition 0 offset 1979
2023-06-26 21:22:42 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807362371} to topic salesitems partition 0 offset 1989
2023-06-26 21:22:47 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687807367582} to topic salesitems partition 0 offset 1999
2023-06-26 21:22:53 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807372792} to topic salesitems partition 0 offset 2009
2023-06-26 21:22:58 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807378006} to topic salesitems partition 0 offset 2019
2023-06-26 21:23:03 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687807383220} to topic salesitems partition 0 offset 2029
2023-06-26 21:23:08 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807388433} to topic salesitems partition 0 offset 2039
2023-06-26 21:23:13 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807393648} to topic salesitems partition 0 offset 2049
2023-06-26 21:23:19 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807398858} to topic salesitems partition 0 offset 2059
2023-06-26 21:23:24 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687807404071} to topic salesitems partition 0 offset 2069
2023-06-26 21:23:29 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807409282} to topic salesitems partition 0 offset 2079
2023-06-26 21:23:34 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807414491} to topic salesitems partition 0 offset 2089
2023-06-26 21:23:39 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807419702} to topic salesitems partition 0 offset 2099
2023-06-26 21:23:45 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807424918} to topic salesitems partition 0 offset 2109
2023-06-26 21:23:50 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807430134} to topic salesitems partition 0 offset 2119
2023-06-26 21:23:55 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807435346} to topic salesitems partition 0 offset 2129
2023-06-26 21:24:00 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807440557} to topic salesitems partition 0 offset 2139
2023-06-26 21:24:05 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687807445776} to topic salesitems partition 0 offset 2149
2023-06-26 21:24:11 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807450987} to topic salesitems partition 0 offset 2159
2023-06-26 21:24:16 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807456202} to topic salesitems partition 0 offset 2169
2023-06-26 21:24:21 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807461414} to topic salesitems partition 0 offset 2179
2023-06-26 21:24:26 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807466626} to topic salesitems partition 0 offset 2189
2023-06-26 21:24:32 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807471839} to topic salesitems partition 0 offset 2199
2023-06-26 21:24:37 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687807477053} to topic salesitems partition 0 offset 2209
2023-06-26 21:24:42 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687807482267} to topic salesitems partition 0 offset 2219
2023-06-26 21:24:47 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807487480} to topic salesitems partition 0 offset 2229
2023-06-26 21:24:52 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807492690} to topic salesitems partition 0 offset 2239
2023-06-26 21:24:58 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687807497899} to topic salesitems partition 0 offset 2249
2023-06-26 21:25:03 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807503115} to topic salesitems partition 0 offset 2259
2023-06-26 21:25:08 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807508326} to topic salesitems partition 0 offset 2269
2023-06-26 21:25:13 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807513541} to topic salesitems partition 0 offset 2279
2023-06-26 21:25:18 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807518755} to topic salesitems partition 0 offset 2289
2023-06-26 21:25:24 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807523969} to topic salesitems partition 0 offset 2299
2023-06-26 21:25:29 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687807529179} to topic salesitems partition 0 offset 2309
2023-06-26 21:25:34 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807534395} to topic salesitems partition 0 offset 2319
2023-06-26 21:25:39 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807539608} to topic salesitems partition 0 offset 2329
2023-06-26 21:25:45 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687807544817} to topic salesitems partition 0 offset 2339
2023-06-26 21:25:50 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807550031} to topic salesitems partition 0 offset 2349
2023-06-26 21:25:55 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687807555242} to topic salesitems partition 0 offset 2359
2023-06-26 21:26:00 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807560451} to topic salesitems partition 0 offset 2369
2023-06-26 21:26:05 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807565659} to topic salesitems partition 0 offset 2379
2023-06-26 21:26:11 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687807570870} to topic salesitems partition 0 offset 2389
2023-06-26 21:26:16 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687807576085} to topic salesitems partition 0 offset 2399
2023-06-26 21:26:21 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807581294} to topic salesitems partition 0 offset 2409
2023-06-26 21:26:26 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807586506} to topic salesitems partition 0 offset 2419
2023-06-26 21:26:31 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687807591714} to topic salesitems partition 0 offset 2429
2023-06-26 21:26:37 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687807596927} to topic salesitems partition 0 offset 2439
2023-06-26 21:26:42 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687807602134} to topic salesitems partition 0 offset 2449
2023-06-26 21:26:47 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807607344} to topic salesitems partition 0 offset 2459
2023-06-26 21:26:52 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807612555} to topic salesitems partition 0 offset 2469
2023-06-26 21:26:57 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687807617769} to topic salesitems partition 0 offset 2479
2023-06-26 21:27:03 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807622981} to topic salesitems partition 0 offset 2489
2023-06-26 21:27:08 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807628193} to topic salesitems partition 0 offset 2499
2023-06-26 21:27:13 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807633400} to topic salesitems partition 0 offset 2509
2023-06-26 21:27:18 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807638614} to topic salesitems partition 0 offset 2519
2023-06-26 21:27:24 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687807643823} to topic salesitems partition 0 offset 2529
2023-06-26 21:27:29 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807649035} to topic salesitems partition 0 offset 2539
2023-06-26 21:27:34 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807654244} to topic salesitems partition 0 offset 2549
2023-06-26 21:27:39 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807659456} to topic salesitems partition 0 offset 2559
2023-06-26 21:27:44 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807664670} to topic salesitems partition 0 offset 2569
2023-06-26 21:27:50 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807669882} to topic salesitems partition 0 offset 2579
2023-06-26 21:27:55 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807675093} to topic salesitems partition 0 offset 2589
2023-06-26 21:28:00 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807680308} to topic salesitems partition 0 offset 2599
2023-06-26 21:28:05 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807685522} to topic salesitems partition 0 offset 2609
2023-06-26 21:28:10 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687807690731} to topic salesitems partition 0 offset 2619
2023-06-26 21:28:16 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807695944} to topic salesitems partition 0 offset 2629
2023-06-26 21:28:21 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807701157} to topic salesitems partition 0 offset 2639
2023-06-26 21:28:26 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807706373} to topic salesitems partition 0 offset 2649
2023-06-26 21:28:31 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807711587} to topic salesitems partition 0 offset 2659
2023-06-26 21:28:37 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807716798} to topic salesitems partition 0 offset 2669
2023-06-26 21:28:42 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807722011} to topic salesitems partition 0 offset 2679
2023-06-26 21:28:47 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687807727221} to topic salesitems partition 0 offset 2689
2023-06-26 21:28:52 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807732436} to topic salesitems partition 0 offset 2699
2023-06-26 21:28:57 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807737650} to topic salesitems partition 0 offset 2709
2023-06-26 21:29:03 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687807742863} to topic salesitems partition 0 offset 2719
2023-06-26 21:29:08 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807748090} to topic salesitems partition 0 offset 2729
2023-06-26 21:29:13 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687807753305} to topic salesitems partition 0 offset 2739
2023-06-26 21:29:18 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807758519} to topic salesitems partition 0 offset 2749
2023-06-26 21:29:23 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807763730} to topic salesitems partition 0 offset 2759
2023-06-26 21:29:29 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807768943} to topic salesitems partition 0 offset 2769
2023-06-26 21:29:34 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687807774156} to topic salesitems partition 0 offset 2779
2023-06-26 21:29:39 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687807779365} to topic salesitems partition 0 offset 2789
2023-06-26 21:29:44 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687807784576} to topic salesitems partition 0 offset 2799
2023-06-26 21:29:49 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687807789784} to topic salesitems partition 0 offset 2809
2023-06-26 21:29:55 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807794997} to topic salesitems partition 0 offset 2819
2023-06-26 21:30:00 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807800213} to topic salesitems partition 0 offset 2829
2023-06-26 21:30:05 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807805422} to topic salesitems partition 0 offset 2839
2023-06-26 21:30:10 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807810632} to topic salesitems partition 0 offset 2849
2023-06-26 21:30:16 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687807815839} to topic salesitems partition 0 offset 2859
2023-06-26 21:30:21 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687807821048} to topic salesitems partition 0 offset 2869
2023-06-26 21:30:26 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807826261} to topic salesitems partition 0 offset 2879
2023-06-26 21:30:31 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807831469} to topic salesitems partition 0 offset 2889
